name,genre,website,license,comment,wikilink,operatingSystem,programmingLanguage
FreeMat,List_of_numerical_analysis_software,http://freemat.sourceforge.net/,"GPL, older: MIT","FreeMat is a free open source numerical computing environment and programming language, similar to MATLAB and GNU Octave. In addition to supporting many MATLAB functions and some IDL functionality, it features a codeless interface to external C, C++, and Fortran code, further parallel distributed algorithm development (via MPI), and it has plotting and 3D visualization capabilities. Community support takes place in moderated Google Groups.",http://en.wikipedia.org/wiki/FreeMat,Cross-platform,Qt
FreeMat,List_of_numerical_analysis_software,http://freemat.sourceforge.net/,"GPL, older: MIT",FreeMat是一个自由开源的数值计算环境和编程语言，类似于MATLAB和GNU Octave。同时支持许多MATLAB函数和一些互動式數據語言（IDL）功能，它提供了一个扩展C，C++和Fortran代码的少代码界面，以及并行分布算法开发（通过MPI），并具有绘图和3D可视化能力。,http://en.wikipedia.org/wiki/FreeMat,Cross-platform,Qt
FreeMat,List_of_numerical_analysis_software,http://freemat.sourceforge.net/,"GPL, older: MIT","FreeMat es un lenguaje de programación de código abierto libre acerca de computación numérica, ingeniería. Además crea prototipos científicos y procesamiento de datos.Es similar a MATLAB de Mathworks, IDL, GNU Octave y a los sistemas de investigación.FreeMat está disponible bajo la licencia GPL. Además de apoyar a muchas funciones de MATLAB y algunas funciones IDL.",http://en.wikipedia.org/wiki/FreeMat,Cross-platform,Qt
FreeMat,List_of_numerical_analysis_software,http://freemat.sourceforge.net/,"GPL, older: MIT","FreeMat è un sistema di analisi numerica computazionale open source, multipiattaforma, compatibile con MATLAB e GNU Octave. Supporta molti comandi di Matlab e alcuni di IDL, e in più offre una interfaccia nativa a programmi scritti in C, C++ e Fortran. Supporta lo sviluppo di algoritmi paralleli attraverso MPI e può disegnare grafici sia 2D che 3D.Una caratteristica molto comoda di FreeMat è la capacità di importare e usare nativamente funzioni da librerie dinamiche esterne:",http://en.wikipedia.org/wiki/FreeMat,Cross-platform,Qt
FreeMat,List_of_numerical_analysis_software,http://freemat.sourceforge.net/,"GPL, older: MIT",FreeMat は Scilab や GNU Octave と同様の、オープンソースの数値解析のためのプログラミング環境およびプログラミング言語である。MATLAB や IDL と比べると、C言語、C++、Fortran などでコードを書かなくてもよい、分散環境による並列計算の開発に適している、3D グラフィクスの機能を備えている、といった特徴がある。,http://en.wikipedia.org/wiki/FreeMat,Cross-platform,C++
FreeMat,List_of_numerical_analysis_software,http://freemat.sourceforge.net/,"GPL, older: MIT","FreeMat é um ambiente livre e de código aberto de análise numérica e, também, uma linguagem de programação similar ao MATLAB e ao GNU Octave.Além de suportar muitas funções do MATLAB e algumas funcionalidades da linguagem IDL, o programa apresenta uma interface sem códigos para interface externa em C, em C++ e em Fortran], além do desenvolvimento distribuído de algorítmos, através do padrão MPI. Possui capacidades de plotagem e de visualização 3D.",http://en.wikipedia.org/wiki/FreeMat,Cross-platform,C++
FreeMat,List_of_numerical_analysis_software,http://freemat.sourceforge.net/,"GPL, older: MIT","FreeMat est un logiciel de calcul numérique et un langage de programmation, similaire à MATLAB et GNU Octave et relativement compatible avec ces derniers. C'est un logiciel libre qui supporte nombre des fonctions de MATLAB et quelques fonctionnalités d'IDL. Il s'interface facilement avec du code externe en C, C++, et Fortran, offre la possibilité de développement d'algorithmes distribués parallèles (via MPI). Et il possède quelques capacités de rendu volumique et de visualisation 3D.",http://en.wikipedia.org/wiki/FreeMat,Cross-platform,C++
FreeMat,List_of_numerical_analysis_software,http://freemat.sourceforge.net/,"GPL, older: MIT","FreeMat ist eine Programmierumgebung und eine Skriptsprache zur numerischen Lösung und Darstellung mathematischer Probleme, wie z. B. Matrizenrechnung, Lösen von Linearen Gleichungssystemen, Integration, Darstellung von Kurvenscharen usw. Es ist zu einem großen Teil mit dem proprietären MATLAB kompatibel, im Gegensatz dazu jedoch freie Software.FreeMat unterstützt das Dateiformat und die Syntax von Matlab und verwendet einige Konzepte von IDL wie zum Beispiel Referenzparameter.",http://en.wikipedia.org/wiki/FreeMat,Cross-platform,C++
FreeMat,List_of_numerical_analysis_software,http://freemat.sourceforge.net/,"GPL, older: MIT","FreeMat is a free open source numerical computing environment and programming language, similar to MATLAB and GNU Octave. In addition to supporting many MATLAB functions and some IDL functionality, it features a codeless interface to external C, C++, and Fortran code, further parallel distributed algorithm development (via MPI), and it has plotting and 3D visualization capabilities. Community support takes place in moderated Google Groups.",http://en.wikipedia.org/wiki/FreeMat,Cross-platform,C++
FreeMat,List_of_numerical_analysis_software,http://freemat.sourceforge.net/,"GPL, older: MIT",FreeMat是一个自由开源的数值计算环境和编程语言，类似于MATLAB和GNU Octave。同时支持许多MATLAB函数和一些互動式數據語言（IDL）功能，它提供了一个扩展C，C++和Fortran代码的少代码界面，以及并行分布算法开发（通过MPI），并具有绘图和3D可视化能力。,http://en.wikipedia.org/wiki/FreeMat,Cross-platform,C++
FreeMat,List_of_numerical_analysis_software,http://freemat.sourceforge.net/,"GPL, older: MIT","FreeMat es un lenguaje de programación de código abierto libre acerca de computación numérica, ingeniería. Además crea prototipos científicos y procesamiento de datos.Es similar a MATLAB de Mathworks, IDL, GNU Octave y a los sistemas de investigación.FreeMat está disponible bajo la licencia GPL. Además de apoyar a muchas funciones de MATLAB y algunas funciones IDL.",http://en.wikipedia.org/wiki/FreeMat,Cross-platform,C++
FreeMat,List_of_numerical_analysis_software,http://freemat.sourceforge.net/,"GPL, older: MIT","FreeMat è un sistema di analisi numerica computazionale open source, multipiattaforma, compatibile con MATLAB e GNU Octave. Supporta molti comandi di Matlab e alcuni di IDL, e in più offre una interfaccia nativa a programmi scritti in C, C++ e Fortran. Supporta lo sviluppo di algoritmi paralleli attraverso MPI e può disegnare grafici sia 2D che 3D.Una caratteristica molto comoda di FreeMat è la capacità di importare e usare nativamente funzioni da librerie dinamiche esterne:",http://en.wikipedia.org/wiki/FreeMat,Cross-platform,C++
TOMNET,List_of_numerical_analysis_software,http://tomopt.com/tomnet/,Proprietary_software,"The TOMNET optimization Environment is a platform for solving applied optimization problems in Microsoft .NET. It makes it possible to use solvers like SNOPT, MINOS and CPLEX with one single model formulation. The solvers handle everything from linear programming and integer programming to global optimization.",http://en.wikipedia.org/wiki/TOMNET,Microsoft_Windows,.NET_Framework
Jacket,List_of_numerical_analysis_software,http://accelereyes.com/products/jacket,Proprietary_software,"Jacket is a numerical computing platform enabling GPU acceleration of MATLAB-based codes. Developed by AccelerEyes, Jacket allows GPU-based matrix manipulations, plotting of functions and data, implementation of algorithms, and interfacing with programs written in other languages, including C, C++, CUDA, and OpenCL.",http://en.wikipedia.org/wiki/Jacket_(software),Cross-platform,CUDA
MATLAB,List_of_numerical_analysis_software,http://www.mathworks.com/products/matlab/,Commercial_software,"MATLAB – program komputerowy będący interaktywnym środowiskiem do wykonywania obliczeń naukowych i inżynierskich, oraz do tworzenia symulacji komputerowych.",http://en.wikipedia.org/wiki/MATLAB,Cross-platform,"C, C++, Java, MATLAB"
MATLAB,List_of_numerical_analysis_software,http://www.mathworks.com/products/matlab/,Proprietary_software,"MATLAB – program komputerowy będący interaktywnym środowiskiem do wykonywania obliczeń naukowych i inżynierskich, oraz do tworzenia symulacji komputerowych.",http://en.wikipedia.org/wiki/MATLAB,Cross-platform,"C, C++, Java, MATLAB"
MATLAB,List_of_numerical_analysis_software,http://www.mathworks.com/products/matlab/,Commercial_software,"MATLAB (abreviatura de MATrix LABoratory, ""laboratorio de matrices"") es una herramienta de software matemático que ofrece un entorno de desarrollo integrado (IDE) con un lenguaje de programación propio (lenguaje M) y servicio de especie.",http://en.wikipedia.org/wiki/MATLAB,"Cross-platform: Microsoft Windows, Linux, and Mac OS X","C, C++, Java, MATLAB"
MATLAB,List_of_numerical_analysis_software,http://www.mathworks.com/products/matlab/,Proprietary_software,"MATLAB (abreviatura de MATrix LABoratory, ""laboratorio de matrices"") es una herramienta de software matemático que ofrece un entorno de desarrollo integrado (IDE) con un lenguaje de programación propio (lenguaje M) y servicio de especie.",http://en.wikipedia.org/wiki/MATLAB,"Cross-platform: Microsoft Windows, Linux, and Mac OS X","C, C++, Java, MATLAB"
MATLAB,List_of_numerical_analysis_software,http://www.mathworks.com/products/matlab/,Commercial_software,"MATLAB (MATrix LABoratory) trata-se de um software interativo de alta performance voltado para o cálculo numérico. O MATLAB integra análise numérica, cálculo com matrizes, processamento de sinais e construção de gráficos em ambiente fácil de usar onde problemas e soluções são expressos somente como eles são escritos matematicamente, ao contrário da programação tradicional.O MATLAB é um sistema interativo cujo elemento básico de informação é uma matriz que não requer dimensionamento.",http://en.wikipedia.org/wiki/MATLAB,Cross-platform,"C, C++, Java, MATLAB"
MATLAB,List_of_numerical_analysis_software,http://www.mathworks.com/products/matlab/,Proprietary_software,"MATLAB (MATrix LABoratory) trata-se de um software interativo de alta performance voltado para o cálculo numérico. O MATLAB integra análise numérica, cálculo com matrizes, processamento de sinais e construção de gráficos em ambiente fácil de usar onde problemas e soluções são expressos somente como eles são escritos matematicamente, ao contrário da programação tradicional.O MATLAB é um sistema interativo cujo elemento básico de informação é uma matriz que não requer dimensionamento.",http://en.wikipedia.org/wiki/MATLAB,Cross-platform,"C, C++, Java, MATLAB"
MATLAB,List_of_numerical_analysis_software,http://www.mathworks.com/products/matlab/,Commercial_software,"MATLAB – program komputerowy będący interaktywnym środowiskiem do wykonywania obliczeń naukowych i inżynierskich, oraz do tworzenia symulacji komputerowych.",http://en.wikipedia.org/wiki/MATLAB,"Cross-platform: Microsoft Windows, Linux, and Mac OS X","C, C++, Java, MATLAB"
MATLAB,List_of_numerical_analysis_software,http://www.mathworks.com/products/matlab/,Proprietary_software,"MATLAB – program komputerowy będący interaktywnym środowiskiem do wykonywania obliczeń naukowych i inżynierskich, oraz do tworzenia symulacji komputerowych.",http://en.wikipedia.org/wiki/MATLAB,"Cross-platform: Microsoft Windows, Linux, and Mac OS X","C, C++, Java, MATLAB"
MATLAB,List_of_numerical_analysis_software,http://www.mathworks.com/products/matlab/,Commercial_software,"MATLAB (abreviatura de MATrix LABoratory, ""laboratorio de matrices"") es una herramienta de software matemático que ofrece un entorno de desarrollo integrado (IDE) con un lenguaje de programación propio (lenguaje M) y servicio de especie.",http://en.wikipedia.org/wiki/MATLAB,Cross-platform,"C, C++, Java, MATLAB"
MATLAB,List_of_numerical_analysis_software,http://www.mathworks.com/products/matlab/,Proprietary_software,"MATLAB (abreviatura de MATrix LABoratory, ""laboratorio de matrices"") es una herramienta de software matemático que ofrece un entorno de desarrollo integrado (IDE) con un lenguaje de programación propio (lenguaje M) y servicio de especie.",http://en.wikipedia.org/wiki/MATLAB,Cross-platform,"C, C++, Java, MATLAB"
MATLAB,List_of_numerical_analysis_software,http://www.mathworks.com/products/matlab/,Commercial_software,"MATLAB (MATrix LABoratory) trata-se de um software interativo de alta performance voltado para o cálculo numérico. O MATLAB integra análise numérica, cálculo com matrizes, processamento de sinais e construção de gráficos em ambiente fácil de usar onde problemas e soluções são expressos somente como eles são escritos matematicamente, ao contrário da programação tradicional.O MATLAB é um sistema interativo cujo elemento básico de informação é uma matriz que não requer dimensionamento.",http://en.wikipedia.org/wiki/MATLAB,"Cross-platform: Microsoft Windows, Linux, and Mac OS X","C, C++, Java, MATLAB"
MATLAB,List_of_numerical_analysis_software,http://www.mathworks.com/products/matlab/,Proprietary_software,"MATLAB (MATrix LABoratory) trata-se de um software interativo de alta performance voltado para o cálculo numérico. O MATLAB integra análise numérica, cálculo com matrizes, processamento de sinais e construção de gráficos em ambiente fácil de usar onde problemas e soluções são expressos somente como eles são escritos matematicamente, ao contrário da programação tradicional.O MATLAB é um sistema interativo cujo elemento básico de informação é uma matriz que não requer dimensionamento.",http://en.wikipedia.org/wiki/MATLAB,"Cross-platform: Microsoft Windows, Linux, and Mac OS X","C, C++, Java, MATLAB"
MATLAB,List_of_numerical_analysis_software,http://www.mathworks.com/products/matlab/,Commercial_software,"Matlab (Eigenschreibweise: MATLAB) ist eine kommerzielle Software des Unternehmens The MathWorks, Inc. zur Lösung mathematischer Probleme und zur grafischen Darstellung der Ergebnisse. Matlab ist primär für numerische Berechnungen mithilfe von Matrizen ausgelegt, woher sich auch der Name ableitet: MATrix LABoratory.",http://en.wikipedia.org/wiki/MATLAB,"Cross-platform: Microsoft Windows, Linux, and Mac OS X","C, C++, Java, MATLAB"
MATLAB,List_of_numerical_analysis_software,http://www.mathworks.com/products/matlab/,Proprietary_software,"Matlab (Eigenschreibweise: MATLAB) ist eine kommerzielle Software des Unternehmens The MathWorks, Inc. zur Lösung mathematischer Probleme und zur grafischen Darstellung der Ergebnisse. Matlab ist primär für numerische Berechnungen mithilfe von Matrizen ausgelegt, woher sich auch der Name ableitet: MATrix LABoratory.",http://en.wikipedia.org/wiki/MATLAB,"Cross-platform: Microsoft Windows, Linux, and Mac OS X","C, C++, Java, MATLAB"
MATLAB,List_of_numerical_analysis_software,http://www.mathworks.com/products/matlab/,Commercial_software,MATLAB（矩阵实验室）是MATrix LABoratory的缩写，是一款由美国The MathWorks公司出品的商业数学软件。MATLAB是一种用于算法开发、数据可视化、数据分析以及数值计算的高级技术计算语言和交互式环境。除了矩阵运算、绘制函数/数据图像等常用功能外，MATLAB还可以用来创建用户界面及与调用其它语言（包括C，C++和FORTRAN）编写的程序。尽管MATLAB主要用于数值运算，但利用为数众多的附加工具箱（Toolbox）它也适合不同领域的应用，例如控制系统设计与分析、图像处理、信号处理与通讯、金融建模和分析等。另外还有一个配套软件包Simulink，提供了一个可视化开发环境，常用于系统模拟、动态/嵌入式系统开发等方面。,http://en.wikipedia.org/wiki/MATLAB,Cross-platform,"C, C++, Java, MATLAB"
MATLAB,List_of_numerical_analysis_software,http://www.mathworks.com/products/matlab/,Proprietary_software,MATLAB（矩阵实验室）是MATrix LABoratory的缩写，是一款由美国The MathWorks公司出品的商业数学软件。MATLAB是一种用于算法开发、数据可视化、数据分析以及数值计算的高级技术计算语言和交互式环境。除了矩阵运算、绘制函数/数据图像等常用功能外，MATLAB还可以用来创建用户界面及与调用其它语言（包括C，C++和FORTRAN）编写的程序。尽管MATLAB主要用于数值运算，但利用为数众多的附加工具箱（Toolbox）它也适合不同领域的应用，例如控制系统设计与分析、图像处理、信号处理与通讯、金融建模和分析等。另外还有一个配套软件包Simulink，提供了一个可视化开发环境，常用于系统模拟、动态/嵌入式系统开发等方面。,http://en.wikipedia.org/wiki/MATLAB,Cross-platform,"C, C++, Java, MATLAB"
MATLAB,List_of_numerical_analysis_software,http://www.mathworks.com/products/matlab/,Commercial_software,"MATLAB (abbreviazione di Matrix Laboratory) è un ambiente per il calcolo numerico e l'analisi statistica scritto in C che comprende anche l'omonimo linguaggio di programmazione creato dalla MathWorks. MATLAB consente di manipolare matrici, visualizzare funzioni e dati, implementare algoritmi, creare interfacce utente, e interfacciarsi con altri programmi.Nonostante sia specializzato nel calcolo numerico, un toolbox opzionale interfaccia MATLAB con il motore di calcolo simbolico di Maple.",http://en.wikipedia.org/wiki/MATLAB,"Cross-platform: Microsoft Windows, Linux, and Mac OS X","C, C++, Java, MATLAB"
MATLAB,List_of_numerical_analysis_software,http://www.mathworks.com/products/matlab/,Proprietary_software,"MATLAB (abbreviazione di Matrix Laboratory) è un ambiente per il calcolo numerico e l'analisi statistica scritto in C che comprende anche l'omonimo linguaggio di programmazione creato dalla MathWorks. MATLAB consente di manipolare matrici, visualizzare funzioni e dati, implementare algoritmi, creare interfacce utente, e interfacciarsi con altri programmi.Nonostante sia specializzato nel calcolo numerico, un toolbox opzionale interfaccia MATLAB con il motore di calcolo simbolico di Maple.",http://en.wikipedia.org/wiki/MATLAB,"Cross-platform: Microsoft Windows, Linux, and Mac OS X","C, C++, Java, MATLAB"
MATLAB,List_of_numerical_analysis_software,http://www.mathworks.com/products/matlab/,Commercial_software,"MATLAB (abbreviazione di Matrix Laboratory) è un ambiente per il calcolo numerico e l'analisi statistica scritto in C che comprende anche l'omonimo linguaggio di programmazione creato dalla MathWorks. MATLAB consente di manipolare matrici, visualizzare funzioni e dati, implementare algoritmi, creare interfacce utente, e interfacciarsi con altri programmi.Nonostante sia specializzato nel calcolo numerico, un toolbox opzionale interfaccia MATLAB con il motore di calcolo simbolico di Maple.",http://en.wikipedia.org/wiki/MATLAB,Cross-platform,"C, C++, Java, MATLAB"
MATLAB,List_of_numerical_analysis_software,http://www.mathworks.com/products/matlab/,Proprietary_software,"MATLAB (abbreviazione di Matrix Laboratory) è un ambiente per il calcolo numerico e l'analisi statistica scritto in C che comprende anche l'omonimo linguaggio di programmazione creato dalla MathWorks. MATLAB consente di manipolare matrici, visualizzare funzioni e dati, implementare algoritmi, creare interfacce utente, e interfacciarsi con altri programmi.Nonostante sia specializzato nel calcolo numerico, un toolbox opzionale interfaccia MATLAB con il motore di calcolo simbolico di Maple.",http://en.wikipedia.org/wiki/MATLAB,Cross-platform,"C, C++, Java, MATLAB"
MATLAB,List_of_numerical_analysis_software,http://www.mathworks.com/products/matlab/,Commercial_software,MATLAB（矩阵实验室）是MATrix LABoratory的缩写，是一款由美国The MathWorks公司出品的商业数学软件。MATLAB是一种用于算法开发、数据可视化、数据分析以及数值计算的高级技术计算语言和交互式环境。除了矩阵运算、绘制函数/数据图像等常用功能外，MATLAB还可以用来创建用户界面及与调用其它语言（包括C，C++和FORTRAN）编写的程序。尽管MATLAB主要用于数值运算，但利用为数众多的附加工具箱（Toolbox）它也适合不同领域的应用，例如控制系统设计与分析、图像处理、信号处理与通讯、金融建模和分析等。另外还有一个配套软件包Simulink，提供了一个可视化开发环境，常用于系统模拟、动态/嵌入式系统开发等方面。,http://en.wikipedia.org/wiki/MATLAB,"Cross-platform: Microsoft Windows, Linux, and Mac OS X","C, C++, Java, MATLAB"
MATLAB,List_of_numerical_analysis_software,http://www.mathworks.com/products/matlab/,Proprietary_software,MATLAB（矩阵实验室）是MATrix LABoratory的缩写，是一款由美国The MathWorks公司出品的商业数学软件。MATLAB是一种用于算法开发、数据可视化、数据分析以及数值计算的高级技术计算语言和交互式环境。除了矩阵运算、绘制函数/数据图像等常用功能外，MATLAB还可以用来创建用户界面及与调用其它语言（包括C，C++和FORTRAN）编写的程序。尽管MATLAB主要用于数值运算，但利用为数众多的附加工具箱（Toolbox）它也适合不同领域的应用，例如控制系统设计与分析、图像处理、信号处理与通讯、金融建模和分析等。另外还有一个配套软件包Simulink，提供了一个可视化开发环境，常用于系统模拟、动态/嵌入式系统开发等方面。,http://en.wikipedia.org/wiki/MATLAB,"Cross-platform: Microsoft Windows, Linux, and Mac OS X","C, C++, Java, MATLAB"
MATLAB,List_of_numerical_analysis_software,http://www.mathworks.com/products/matlab/,Commercial_software,"Matlab (Eigenschreibweise: MATLAB) ist eine kommerzielle Software des Unternehmens The MathWorks, Inc. zur Lösung mathematischer Probleme und zur grafischen Darstellung der Ergebnisse. Matlab ist primär für numerische Berechnungen mithilfe von Matrizen ausgelegt, woher sich auch der Name ableitet: MATrix LABoratory.",http://en.wikipedia.org/wiki/MATLAB,Cross-platform,"C, C++, Java, MATLAB"
MATLAB,List_of_numerical_analysis_software,http://www.mathworks.com/products/matlab/,Proprietary_software,"Matlab (Eigenschreibweise: MATLAB) ist eine kommerzielle Software des Unternehmens The MathWorks, Inc. zur Lösung mathematischer Probleme und zur grafischen Darstellung der Ergebnisse. Matlab ist primär für numerische Berechnungen mithilfe von Matrizen ausgelegt, woher sich auch der Name ableitet: MATrix LABoratory.",http://en.wikipedia.org/wiki/MATLAB,Cross-platform,"C, C++, Java, MATLAB"
MATLAB,List_of_numerical_analysis_software,http://www.mathworks.com/products/matlab/,Commercial_software,ماتلاب (MATLAB(Matrix-Laboratory (مختبر المصفوفات) هو برنامج رائد في التطبيقات الهندسية والرياضية من إنتاج شركة ماثووركسMATLAB يسمح بالتلاعب حسابياً بالمصفوفات، بالرسم البياني للتوابع الرياضية، بتنفيذ الخوارزميات المختلفة، إنشاء واجهات المستخدم الرسومية، والتواصل مع البرامج المكتوبة بلغات أخرى، بما في ذلك C - C+، جافا، وفورتران.يستخدم البرنامج مع العديد من التطبيقات والأدوات المساعدة الأخرى مثل سميولينك (Simulink)هو برنامج رائد في التطبيقات الهندسية والرياضية إنتاج شركة mathworks يستخدم البرنامج مع العديد من التطبيقات والأدوات المساعدة الأخرى مثل سميولينك (Simulink) الأضافات التي تنتجها الشركة تنقسم قسمين إضافات خاصه بماتلاب وإضافات خاصة بسميولينك الإضافات الخاصة بالماتلاب تُسمى صناديق عده (Toolbox) هذه الصناديق تختلف عن بعضها البعض إذا لكل صندوق تخصص علمي تعالجه فهي تحوي بداخلها تعلميات برمجية تؤدي إلى حل المسائل العلمية في التخصص الذي أُنشئت من أجله الأداة مثل أداة معالجة الصور فهي تعالج تخصص تحليل الصور وكتابة خوارزميات لترتيب البكسلات وهكذا.أما الإضافات الخاصة بسميولينك فهي تُسمى كُتل (block set) تقوم بتطبيق النظريات الفيزيائية أو الرياضيه على نموذجك الذي أنشئته لتعطيك محاكاة لوضع نموذجك في حال تم خضوع نموذجك لهذه النظريات الفيزيائيه أو الرياضيه في الواقع الحقيقي لنأخذ كتله كامثال يوجد في برنامج سميولينك كتله تحاكي الطائرات والسفن الفضائية وأنظمة الدفع تسمى (Aerospace Blockset) تستفيد الشركات المصنعه للطائرات من هذه الكتلة في إخضاع طائراتهم لعوامل جوية معينة كا الضغط الجوي وتأثيره على هيكل الطائره بشكل افتراضي ورؤية نتائج أداء طائراتهم على الحاسب بمساعده برنامج المحاكاة سميولينك وهذه الكتلة.,http://en.wikipedia.org/wiki/MATLAB,"Cross-platform: Microsoft Windows, Linux, and Mac OS X","C, C++, Java, MATLAB"
MATLAB,List_of_numerical_analysis_software,http://www.mathworks.com/products/matlab/,Proprietary_software,ماتلاب (MATLAB(Matrix-Laboratory (مختبر المصفوفات) هو برنامج رائد في التطبيقات الهندسية والرياضية من إنتاج شركة ماثووركسMATLAB يسمح بالتلاعب حسابياً بالمصفوفات، بالرسم البياني للتوابع الرياضية، بتنفيذ الخوارزميات المختلفة، إنشاء واجهات المستخدم الرسومية، والتواصل مع البرامج المكتوبة بلغات أخرى، بما في ذلك C - C+، جافا، وفورتران.يستخدم البرنامج مع العديد من التطبيقات والأدوات المساعدة الأخرى مثل سميولينك (Simulink)هو برنامج رائد في التطبيقات الهندسية والرياضية إنتاج شركة mathworks يستخدم البرنامج مع العديد من التطبيقات والأدوات المساعدة الأخرى مثل سميولينك (Simulink) الأضافات التي تنتجها الشركة تنقسم قسمين إضافات خاصه بماتلاب وإضافات خاصة بسميولينك الإضافات الخاصة بالماتلاب تُسمى صناديق عده (Toolbox) هذه الصناديق تختلف عن بعضها البعض إذا لكل صندوق تخصص علمي تعالجه فهي تحوي بداخلها تعلميات برمجية تؤدي إلى حل المسائل العلمية في التخصص الذي أُنشئت من أجله الأداة مثل أداة معالجة الصور فهي تعالج تخصص تحليل الصور وكتابة خوارزميات لترتيب البكسلات وهكذا.أما الإضافات الخاصة بسميولينك فهي تُسمى كُتل (block set) تقوم بتطبيق النظريات الفيزيائية أو الرياضيه على نموذجك الذي أنشئته لتعطيك محاكاة لوضع نموذجك في حال تم خضوع نموذجك لهذه النظريات الفيزيائيه أو الرياضيه في الواقع الحقيقي لنأخذ كتله كامثال يوجد في برنامج سميولينك كتله تحاكي الطائرات والسفن الفضائية وأنظمة الدفع تسمى (Aerospace Blockset) تستفيد الشركات المصنعه للطائرات من هذه الكتلة في إخضاع طائراتهم لعوامل جوية معينة كا الضغط الجوي وتأثيره على هيكل الطائره بشكل افتراضي ورؤية نتائج أداء طائراتهم على الحاسب بمساعده برنامج المحاكاة سميولينك وهذه الكتلة.,http://en.wikipedia.org/wiki/MATLAB,"Cross-platform: Microsoft Windows, Linux, and Mac OS X","C, C++, Java, MATLAB"
MATLAB,List_of_numerical_analysis_software,http://www.mathworks.com/products/matlab/,Commercial_software,MATLAB（マトラボ）は、アメリカ合衆国のMathWorks社が開発している数値解析ソフトウェアであり、その中で使うプログラミング言語の名称でもある。,http://en.wikipedia.org/wiki/MATLAB,Cross-platform,"C, C++, Java, MATLAB"
MATLAB,List_of_numerical_analysis_software,http://www.mathworks.com/products/matlab/,Proprietary_software,MATLAB（マトラボ）は、アメリカ合衆国のMathWorks社が開発している数値解析ソフトウェアであり、その中で使うプログラミング言語の名称でもある。,http://en.wikipedia.org/wiki/MATLAB,Cross-platform,"C, C++, Java, MATLAB"
MATLAB,List_of_numerical_analysis_software,http://www.mathworks.com/products/matlab/,Commercial_software,MATLAB (matrix laboratory) is a multi-paradigm numerical computing environment and fourth-generation programming language.,http://en.wikipedia.org/wiki/MATLAB,"Cross-platform: Microsoft Windows, Linux, and Mac OS X","C, C++, Java, MATLAB"
MATLAB,List_of_numerical_analysis_software,http://www.mathworks.com/products/matlab/,Proprietary_software,MATLAB (matrix laboratory) is a multi-paradigm numerical computing environment and fourth-generation programming language.,http://en.wikipedia.org/wiki/MATLAB,"Cross-platform: Microsoft Windows, Linux, and Mac OS X","C, C++, Java, MATLAB"
MATLAB,List_of_numerical_analysis_software,http://www.mathworks.com/products/matlab/,Commercial_software,MATLAB (matrix laboratory) is a multi-paradigm numerical computing environment and fourth-generation programming language.,http://en.wikipedia.org/wiki/MATLAB,Cross-platform,"C, C++, Java, MATLAB"
MATLAB,List_of_numerical_analysis_software,http://www.mathworks.com/products/matlab/,Proprietary_software,MATLAB (matrix laboratory) is a multi-paradigm numerical computing environment and fourth-generation programming language.,http://en.wikipedia.org/wiki/MATLAB,Cross-platform,"C, C++, Java, MATLAB"
MATLAB,List_of_numerical_analysis_software,http://www.mathworks.com/products/matlab/,Commercial_software,MATLAB（マトラボ）は、アメリカ合衆国のMathWorks社が開発している数値解析ソフトウェアであり、その中で使うプログラミング言語の名称でもある。,http://en.wikipedia.org/wiki/MATLAB,"Cross-platform: Microsoft Windows, Linux, and Mac OS X","C, C++, Java, MATLAB"
MATLAB,List_of_numerical_analysis_software,http://www.mathworks.com/products/matlab/,Proprietary_software,MATLAB（マトラボ）は、アメリカ合衆国のMathWorks社が開発している数値解析ソフトウェアであり、その中で使うプログラミング言語の名称でもある。,http://en.wikipedia.org/wiki/MATLAB,"Cross-platform: Microsoft Windows, Linux, and Mac OS X","C, C++, Java, MATLAB"
MATLAB,List_of_numerical_analysis_software,http://www.mathworks.com/products/matlab/,Commercial_software,"MATLAB (oorspronkelijk MATrix LABoratory) is een technische softwareomgeving uitgegeven door The Mathworks en wordt gebruikt in zowel de industrie als de academische wereld voor allerhande wiskundige toepassingen zoals het berekenen van functies, bewerken van matrices, statistiek, tekenen van grafieken, schrijven en implementeren van algoritmen en het maken van grafische gebruikersinterfaces.De basis van het programma is de programmeertaal ‘M-code’ of ‘M’.",http://en.wikipedia.org/wiki/MATLAB,"Cross-platform: Microsoft Windows, Linux, and Mac OS X","C, C++, Java, MATLAB"
MATLAB,List_of_numerical_analysis_software,http://www.mathworks.com/products/matlab/,Proprietary_software,"MATLAB (oorspronkelijk MATrix LABoratory) is een technische softwareomgeving uitgegeven door The Mathworks en wordt gebruikt in zowel de industrie als de academische wereld voor allerhande wiskundige toepassingen zoals het berekenen van functies, bewerken van matrices, statistiek, tekenen van grafieken, schrijven en implementeren van algoritmen en het maken van grafische gebruikersinterfaces.De basis van het programma is de programmeertaal ‘M-code’ of ‘M’.",http://en.wikipedia.org/wiki/MATLAB,"Cross-platform: Microsoft Windows, Linux, and Mac OS X","C, C++, Java, MATLAB"
